legacy_batch_source,new_stage_batch,source_file,legacy_table_name,record_key,legacy_dedupe_key,target_schema,target_table,migration_priority,payload_kind,title_or_key,planned_batch08_action
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قانون الأراضي العثماني - المادة 4: الأراضي الموقوفة,a1a37ab898060df3,assistant,knowledge_documents,P1,legacy_sql_insert_row,قانون الأراضي العثماني - المادة 4: الأراضي الموقوفة,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قانون الأراضي العثماني - المادة 36: حقوق المتولي,b30882db86c60f94,assistant,knowledge_documents,P1,legacy_sql_insert_row,قانون الأراضي العثماني - المادة 36: حقوق المتولي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,مجلة الأحكام العدلية - المادة 2: أركان الوقف,399ab9e0d1cd6505,assistant,knowledge_documents,P1,legacy_sql_insert_row,مجلة الأحكام العدلية - المادة 2: أركان الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,مجلة الأحكام العدلية - المادة 3: شروط الواقف,e4df25446b47e973,assistant,knowledge_documents,P1,legacy_sql_insert_row,مجلة الأحكام العدلية - المادة 3: شروط الواقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,مجلة الأحكام العدلية - المادة 6: استبدال الوقف,71ebef38e0caba92,assistant,knowledge_documents,P1,legacy_sql_insert_row,مجلة الأحكام العدلية - المادة 6: استبدال الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قانون الأوقاف الأردني - المادة 2: تعريف الوقف الخيري,546ca374f95fdce8,assistant,knowledge_documents,P1,legacy_sql_insert_row,قانون الأوقاف الأردني - المادة 2: تعريف الوقف الخيري,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قانون الأوقاف الأردني - المادة 3: الوقف الذري,3a517b4f278c06ef,assistant,knowledge_documents,P1,legacy_sql_insert_row,قانون الأوقاف الأردني - المادة 3: الوقف الذري,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قانون الأوقاف الأردني - المادة 15: صلاحيات المتولي,0779823df1c1c8cb,assistant,knowledge_documents,P1,legacy_sql_insert_row,قانون الأوقاف الأردني - المادة 15: صلاحيات المتولي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قانون الأوقاف الأردني - المادة 20: الإشراف على الأوقاف,75e5cd53ff7e7fd3,assistant,knowledge_documents,P1,legacy_sql_insert_row,قانون الأوقاف الأردني - المادة 20: الإشراف على الأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قرار بقانون رقم 1 لسنة 2018 - المادة 2: أهداف الوزارة,f7d5395377393d85,assistant,knowledge_documents,P1,legacy_sql_insert_row,قرار بقانون رقم 1 لسنة 2018 - المادة 2: أهداف الوزارة,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قرار بقانون 2018 - المادة 5: المجلس الأعلى للأوقاف,748028cde4f5b792,assistant,knowledge_documents,P1,legacy_sql_insert_row,قرار بقانون 2018 - المادة 5: المجلس الأعلى للأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قرار بقانون 2018 - المادة 10: حماية الأوقاف,8ca6d559ca87711c,assistant,knowledge_documents,P1,legacy_sql_insert_row,قرار بقانون 2018 - المادة 10: حماية الأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الفقه الحنفي - تعريف الوقف,75eac2ebdb6eec8a,assistant,knowledge_documents,P1,legacy_sql_insert_row,الفقه الحنفي - تعريف الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الفقه الحنفي - شروط صحة الوقف,5d90054eef4699c7,assistant,knowledge_documents,P1,legacy_sql_insert_row,الفقه الحنفي - شروط صحة الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الفقه الحنفي - وقف المنقول,18ac2795b1487441,assistant,knowledge_documents,P1,legacy_sql_insert_row,الفقه الحنفي - وقف المنقول,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الفقه الحنفي - استبدال الوقف,8ace7cf69d109f5c,assistant,knowledge_documents,P1,legacy_sql_insert_row,الفقه الحنفي - استبدال الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,أوقاف القدس التاريخية - المسجد الأقصى,5ae7fce9319e7e9b,assistant,knowledge_documents,P1,legacy_sql_insert_row,أوقاف القدس التاريخية - المسجد الأقصى,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,أوقاف القدس - الأوقاف الصلاحية,c88d0dc3955508b4,assistant,knowledge_documents,P1,legacy_sql_insert_row,أوقاف القدس - الأوقاف الصلاحية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,أوقاف القدس - الزوايا والتكايا,8cf4c2b9e0859b91,assistant,knowledge_documents,P1,legacy_sql_insert_row,أوقاف القدس - الزوايا والتكايا,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,أوقاف القدس - المدارس الوقفية,b12876f5b90a78cb,assistant,knowledge_documents,P1,legacy_sql_insert_row,أوقاف القدس - المدارس الوقفية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قانون أملاك الغائبين الإسرائيلي 1950 - التعريف,c725a485353caaea,assistant,knowledge_documents,P1,legacy_sql_insert_row,قانون أملاك الغائبين الإسرائيلي 1950 - التعريف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قانون أملاك الغائبين - الأوقاف,e80d01142cbbfd84,assistant,knowledge_documents,P1,legacy_sql_insert_row,قانون أملاك الغائبين - الأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الانتداب البريطاني - قانون الأوقاف 1922,068305e5ea0e52a1,assistant,knowledge_documents,P1,legacy_sql_insert_row,الانتداب البريطاني - قانون الأوقاف 1922,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,المجلس الإسلامي الأعلى - الصلاحيات,80e5fc7ba6e378bb,assistant,knowledge_documents,P1,legacy_sql_insert_row,المجلس الإسلامي الأعلى - الصلاحيات,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الحاج أمين الحسيني - رئيس المجلس الإسلامي,8f3ed8fdf74535fb,assistant,knowledge_documents,P1,legacy_sql_insert_row,الحاج أمين الحسيني - رئيس المجلس الإسلامي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,ترميم المسجد الأقصى - الفترة البريطانية,b8b1a64e8caa7f57,assistant,knowledge_documents,P1,legacy_sql_insert_row,ترميم المسجد الأقصى - الفترة البريطانية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الأوقاف في الضفة الغربية - الإدارة الأردنية,c1c0f703736640fd,assistant,knowledge_documents,P1,legacy_sql_insert_row,الأوقاف في الضفة الغربية - الإدارة الأردنية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الأوقاف بعد 1967 - الاحتلال الإسرائيلي,14b7c6a2b64c9938,assistant,knowledge_documents,P1,legacy_sql_insert_row,الأوقاف بعد 1967 - الاحتلال الإسرائيلي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,حارة المغاربة - الهدم,a2035120e22297c1,assistant,knowledge_documents,P1,legacy_sql_insert_row,حارة المغاربة - الهدم,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,وقف أبو مدين الغوث - القدس,22e941552bc76416,assistant,knowledge_documents,P1,legacy_sql_insert_row,وقف أبو مدين الغوث - القدس,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الفقه المالكي - تعريف الوقف,650a6a4cd2a65bce,assistant,knowledge_documents,P1,legacy_sql_insert_row,الفقه المالكي - تعريف الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الفقه الشافعي - تعريف الوقف,8fc51348f4fa1541,assistant,knowledge_documents,P1,legacy_sql_insert_row,الفقه الشافعي - تعريف الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الفقه الحنبلي - تعريف الوقف,1ff95ea82e616362,assistant,knowledge_documents,P1,legacy_sql_insert_row,الفقه الحنبلي - تعريف الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,شروط الموقوف - الفقه الإسلامي,ac287b9f53e63c19,assistant,knowledge_documents,P1,legacy_sql_insert_row,شروط الموقوف - الفقه الإسلامي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الوقف على النفس - الخلاف الفقهي,f3585856c1841562,assistant,knowledge_documents,P1,legacy_sql_insert_row,الوقف على النفس - الخلاف الفقهي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,نظارة الوقف - الشروط والأحكام,e5259fdd3b488b91,assistant,knowledge_documents,P1,legacy_sql_insert_row,نظارة الوقف - الشروط والأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,شرط الواقف - الالتزام به,d14f102fe2f0baf8,assistant,knowledge_documents,P1,legacy_sql_insert_row,شرط الواقف - الالتزام به,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الوقف المؤقت - حكمه,4046703dfe5b2355,assistant,knowledge_documents,P1,legacy_sql_insert_row,الوقف المؤقت - حكمه,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الوقف على غير المسلمين - الحكم,529544fbe8f6d95e,assistant,knowledge_documents,P1,legacy_sql_insert_row,الوقف على غير المسلمين - الحكم,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,إحياء الوقف المتعطل - الأحكام,1088dd93a1358809,assistant,knowledge_documents,P1,legacy_sql_insert_row,إحياء الوقف المتعطل - الأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الوقف الأهلي - التعريف والأحكام,7475f0f3ba84b747,assistant,knowledge_documents,P1,legacy_sql_insert_row,الوقف الأهلي - التعريف والأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الوقف المشترك - الأحكام,0eaf3818b22d21dc,assistant,knowledge_documents,P1,legacy_sql_insert_row,الوقف المشترك - الأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,الوقف على المساجد - الفضل والأحكام,8662dad614e79dee,assistant,knowledge_documents,P1,legacy_sql_insert_row,الوقف على المساجد - الفضل والأحكام,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قانون الأوقاف والشؤون الدينية رقم (26) لسنة 1966م وتعديلاته,86e4d6e4b01f46e2,assistant,knowledge_documents,P1,legacy_sql_insert_row,قانون الأوقاف والشؤون الدينية رقم (26) لسنة 1966م وتعديلاته,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,قانون الأراضي العثماني 1858,e63994c89b076747,assistant,knowledge_documents,P1,legacy_sql_insert_row,قانون الأراضي العثماني 1858,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,scripts/clean-import.sql,knowledge_documents,مجلة الأحكام العدلية - كتاب الوقف,c957aa60bee0679c,assistant,knowledge_documents,P1,legacy_sql_insert_row,مجلة الأحكام العدلية - كتاب الوقف,stage_all_then_promote_p1_knowledge
